index,period,attendances,breaches,org_code
2954,2016-07-01,9702,2220,RXR
2955,2016-07-01,6076,264,RXR
2956,2016-07-01,460,0,NNF28
2957,2016-07-01,7635,264,RR7
2958,2016-07-01,2396,2,RR7
2959,2016-07-01,4312,220,RCD
2960,2016-07-01,926,0,RCD
2961,2016-07-01,11987,2336,RWA
2962,2016-07-01,1467,17,RWA
2963,2016-07-01,2040,2,RV9
2964,2016-07-01,8079,1282,RXN
2965,2016-07-01,3355,11,RXN
2966,2016-07-01,2936,0,Y01231
2967,2016-07-01,18514,2742,RR8
2968,2016-07-01,2311,0,RR8
2969,2016-07-01,3768,0,Y02875
2970,2016-07-01,2092,0,RY1
2971,2016-07-01,1065,45,REP
2972,2016-07-01,3031,0,Y01069
2973,2016-07-01,5520,856,RBT
2974,2016-07-01,2144,0,RBT
2975,2016-07-01,21039,2977,RXF
2976,2016-07-01,8156,701,RNL
2977,2016-07-01,6330,382,RVW
2978,2016-07-01,1882,4,RVW
2979,2016-07-01,1861,0,RTV
2980,2016-07-01,6440,48,NLO01
2981,2016-07-01,12160,1189,RJL
2982,2016-07-01,1869,4,RJL
2983,2016-07-01,15282,589,RTF
2984,2016-07-01,2483,1,RTF
2985,2016-07-01,23354,4895,RW6
2986,2016-07-01,4230,177,RW6
2987,2016-07-01,5111,0,RT2
2988,2016-07-01,7809,1609,RQ6
2989,2016-07-01,1930,0,RQ6
2990,2016-07-01,10403,0,RQ6
2991,2016-07-01,8814,1604,RM3
2992,2016-07-01,4715,144,RCU
2993,2016-07-01,9791,2369,RHQ
2994,2016-07-01,1158,0,RHQ
2995,2016-07-01,6586,0,RHQ
2996,2016-07-01,11692,498,RTR
2997,2016-07-01,5843,0,RTR
2998,2016-07-01,5346,444,RE9
2999,2016-07-01,843,0,RE9
3000,2016-07-01,6509,1407,RVY
3001,2016-07-01,5244,6,RVY
3002,2016-07-01,9194,2126,RBN
3003,2016-07-01,5634,10,RBN
3004,2016-07-01,8503,1571,RWJ
3005,2016-07-01,7609,1143,RMP
3006,2016-07-01,10532,423,RTD
3007,2016-07-01,1820,19,RTD
3008,2016-07-01,4335,0,RTD
3009,2016-07-01,6982,760,RFR
3010,2016-07-01,8463,1116,RM2
3011,2016-07-01,7987,1337,RTX
3012,2016-07-01,2146,57,RTX
3013,2016-07-01,7090,780,RWW
3014,2016-07-01,3701,9,RWW
3015,2016-07-01,6068,30,RY7
3016,2016-07-01,8199,1209,RBL
3017,2016-07-01,2456,11,RBL
3018,2016-07-01,1857,0,AJN
3019,2016-07-01,8080,835,RRF
3020,2016-07-01,9561,1213,RCB
3021,2016-07-01,8148,90,RCB
3022,2016-07-01,8631,812,RTK
3023,2016-07-01,1334,4,RTK
3024,2016-07-01,3148,5,Y02688
3025,2016-07-01,3408,0,NQT10
3026,2016-07-01,5999,0,RWX
3027,2016-07-01,13379,2310,RXH
3028,2016-07-01,1163,0,RXH
3029,2016-07-01,5306,124,NLW
3030,2016-07-01,7460,983,RXQ
3031,2016-07-01,1194,0,RXQ
3032,2016-07-01,3886,47,RXQ
3033,2016-07-01,2761,12,Y00058
3034,2016-07-01,1272,0,NLT02
3035,2016-07-01,10920,17,RJ8
3036,2016-07-01,8928,1333,RN7
3037,2016-07-01,4077,368,RBD
3038,2016-07-01,6894,11,RDY
3039,2016-07-01,13504,3151,RVV
3040,2016-07-01,5080,37,RVV
3041,2016-07-01,10144,1768,RXC
3042,2016-07-01,21519,2143,RDU
3043,2016-07-01,7072,30,R1J
3044,2016-07-01,11969,1676,RTE
3045,2016-07-01,7048,1640,RN3
3046,2016-07-01,6165,24,RN3
3047,2016-07-01,9896,1384,RN5
3048,2016-07-01,858,0,RN5
3049,2016-07-01,755,4,NDA57
3050,2016-07-01,3929,755,R1F
3051,2016-07-01,2037,0,R1F
3052,2016-07-01,11634,4,RYY
3053,2016-07-01,4442,0,NR5
3054,2016-07-01,12947,1861,RWF
3055,2016-07-01,2193,0,RWF
3056,2016-07-01,10415,2127,RPA
3057,2016-07-01,7637,1572,RVJ
3058,2016-07-01,4379,609,RBZ
3059,2016-07-01,6872,0,RBZ
3060,2016-07-01,163,0,L83087
3061,2016-07-01,3237,163,RNU
3062,2016-07-01,11736,1673,RTH
3063,2016-07-01,1760,0,RTH
3064,2016-07-01,741,2,NLX02
3065,2016-07-01,8569,1555,RK9
3066,2016-07-01,271,0,RK9
3067,2016-07-01,6244,542,RD3
3068,2016-07-01,9742,2519,RHU
3069,2016-07-01,812,3,RHU
3070,2016-07-01,2217,0,RHU
3071,2016-07-01,989,9,RPC
3072,2016-07-01,9569,990,RHW
3073,2016-07-01,1375,0,RHW
3074,2016-07-01,6715,1266,REF
3075,2016-07-01,1973,15,REF
3076,2016-07-01,8959,695,RH8
3077,2016-07-01,6109,752,RA2
3078,2016-07-01,6460,1301,RD1
3079,2016-07-01,1017,21,RD1
3080,2016-07-01,4341,453,RNZ
3081,2016-07-01,314,7,RNZ
3082,2016-07-01,2171,0,Y02666
3083,2016-07-01,9025,27,RH5
3084,2016-07-01,4725,4,NTP11
3085,2016-07-01,2946,31,RW1
3086,2016-07-01,5203,9,NTPAD
3087,2016-07-01,8406,391,RTP
3088,2016-07-01,9779,139,RDR
3089,2016-07-01,5884,398,RBA
3090,2016-07-01,237,0,AAH
3091,2016-07-01,6997,357,RDZ
3092,2016-07-01,1591,0,RDZ
3093,2016-07-01,6971,819,RA9
3094,2016-07-01,3708,0,RA9
3095,2016-07-01,8859,778,RHM
3096,2016-07-01,1639,5,RHM
3097,2016-07-01,9180,1159,RA7
3098,2016-07-01,1925,26,RA7
3099,2016-07-01,12832,847,RYR
3100,2016-07-01,1016,4,RYR
3101,2016-07-01,5042,778,RA3
3102,2016-07-01,2769,15,NDA56
3103,2016-07-01,2450,0,G82071
3104,2016-07-01,3510,5,NDA55
3105,2016-07-01,1647,9,NLX24
3106,2016-07-01,4175,391,RA4
3107,2016-06-01,19377,3887,RF4
3108,2016-06-01,736,27,RF4
3109,2016-06-01,2679,5,RF4
3110,2016-06-01,28180,5232,R1H
3111,2016-06-01,674,3,R1H
3112,2016-06-01,9765,78,R1H
3113,2016-06-01,4234,0,AD913
3114,2016-06-01,18533,22,RYX
3115,2016-06-01,16021,970,RQM
3116,2016-06-01,7049,31,RQM
3117,2016-06-01,5832,501,RJ6
3118,2016-06-01,4229,39,RJ6
3119,2016-06-01,944,0,Y02696
3120,2016-06-01,2615,0,NX122
3121,2016-06-01,12410,691,RVR
3122,2016-06-01,455,3,RVR
3123,2016-06-01,12355,1647,RJ1
3124,2016-06-01,809,0,RJ1
3125,2016-06-01,3031,0,RJ1
3126,2016-06-01,3525,0,Y03082
3127,2016-06-01,10377,745,RQX
3128,2016-06-01,4324,0,RY9
3129,2016-06-01,9473,2006,RYJ
3130,2016-06-01,3959,17,RYJ
3131,2016-06-01,10615,138,RYJ
3132,2016-06-01,17247,3730,RJZ
3133,2016-06-01,2205,10,RJZ
3134,2016-06-01,5225,261,RJZ
3135,2016-06-01,8669,781,RAX
3136,2016-06-01,953,2,RAX
3137,2016-06-01,17107,3597,RJ2
3138,2016-06-01,5766,240,RJ2
3139,2016-06-01,11931,2508,R1K
3140,2016-06-01,14846,123,R1K
3141,2016-06-01,8542,97,RP6
3142,2016-06-01,4792,34,RAT
3143,2016-06-01,13809,3162,RAP
3144,2016-06-01,785,0,Y02973
3145,2016-06-01,809,2,Y02585
3146,2016-06-01,506,0,AF003
3147,2016-06-01,738,0,AF002
3148,2016-06-01,18731,2142,RAL
3149,2016-06-01,3178,0,RAL
3150,2016-06-01,1693,0,Y03047
3151,2016-06-01,12896,858,RJ7
3152,2016-06-01,1414,4,RJ7
3153,2016-06-01,2225,0,F84747
3154,2016-06-01,5023,1601,RAS
3155,2016-06-01,8378,37,RAS
3156,2016-06-01,2929,0,Y03094
3157,2016-06-01,1040,0,Y02987
3158,2016-06-01,3184,0,E84068
3159,2016-06-01,7908,969,RKE
3160,2016-06-01,11479,922,RRV
3161,2016-06-01,9233,0,Y02147
3162,2016-06-01,2215,0,Y03201
3163,2016-06-01,4682,0,NL7
3164,2016-06-01,11187,2169,RDD
3165,2016-06-01,6078,490,RC1
3166,2016-06-01,414,0,RYW
3167,2016-06-01,3247,0,M85813
3168,2016-06-01,4656,129,RQ3
3169,2016-06-01,5459,970,RJF
3170,2016-06-01,4583,1,RJF
3171,2016-06-01,9132,2570,RGT
3172,2016-06-01,3257,11,RGT
3173,2016-06-01,6717,1202,RFS
3174,2016-06-01,2596,2,NQ108
3175,2016-06-01,6892,951,RDE
3176,2016-06-01,5770,7,Y03571
3177,2016-06-01,3959,0,Y02613
3178,2016-06-01,11631,1683,RTG
3179,2016-06-01,3808,0,RTG
3180,2016-06-01,4801,4,RY8
3181,2016-06-01,1590,0,NNJ
3182,2016-06-01,8682,1996,RWH
3183,2016-06-01,4331,0,RWH
3184,2016-06-01,596,0,"NAX"
3185,2016-06-01,670,0,NQ106
3186,2016-06-01,6448,322,RLT
3187,2016-06-01,1915,0,NTPAL
3188,2016-06-01,1142,0,Y02662
3189,2016-06-01,1905,3,NEH06
3190,2016-06-01,18816,2563,RR1
3191,2016-06-01,3669,55,RR1
3192,2016-06-01,872,0,RY4
3193,2016-06-01,3887,919,RQQ
3194,2016-06-01,7287,552,RGQ
3195,2016-06-01,393,0,RGQ
3196,2016-06-01,6503,514,RGP
3197,2016-06-01,7326,705,RNQ
3198,2016-06-01,434,0,C82038
3199,2016-06-01,13324,137,RY5
3200,2016-06-01,4013,118,NJS05
3201,2016-06-01,8486,132,RC9
3202,2016-06-01,3425,0,RC9
3203,2016-06-01,376,0,C82009
3204,2016-06-01,556,0,NLO11
3205,2016-06-01,454,0,NLO09
3206,2016-06-01,7622,1885,RQ8
3207,2016-06-01,442,21,RQ8
3208,2016-06-01,7326,600,RD8
3209,2016-06-01,4534,6,RD8
3210,2016-06-01,10653,1184,RM1
3211,2016-06-01,1095,0,RM1
3212,2016-06-01,4520,0,Y02646
3213,2016-06-01,8127,1477,RGN
3214,2016-06-01,804,0,RGN
3215,2016-06-01,8658,512,RNS
3216,2016-06-01,968,8,RNS
3217,2016-06-01,5182,0,NMH01
3218,2016-06-01,4845,30,NR3
3219,2016-06-01,14657,4744,RX1
3220,2016-06-01,1508,9,RX1
3221,2016-06-01,233,0,RX1
3222,2016-06-01,2693,13,NLO10
3223,2016-06-01,339,0,C82010
3224,2016-06-01,299,0,NLO12
3225,2016-06-01,2007,0,Y02428
3226,2016-06-01,14021,1588,RXK
3227,2016-06-01,2015,37,RXK
3228,2016-06-01,2666,0,RXK
3229,2016-06-01,8907,709,RK5
3230,2016-06-01,3482,44,RK5
3231,2016-06-01,10197,2132,RXW
3232,2016-06-01,1929,0,RXW
3233,2016-06-01,411,0,R1D
3234,2016-06-01,2132,0,R1D
3235,2016-06-01,3604,0,Y02568
3236,2016-06-01,5167,0,Y02615
3237,2016-06-01,5109,229,RJC
3238,2016-06-01,656,0,RJC
3239,2016-06-01,8523,1102,RAJ
3240,2016-06-01,3771,0,Y02961
3241,2016-06-01,8444,466,RNA
3242,2016-06-01,5918,0,RNA
3243,2016-06-01,8240,2487,RQW
3244,2016-06-01,221,0,RQW
3245,2016-06-01,5174,495,RCX
3246,2016-06-01,11028,1280,RL4
3247,2016-06-01,4229,0,RL4
3248,2016-06-01,13704,2579,RWD
3249,2016-06-01,9608,1397,RRK
3250,2016-06-01,11639,2888,RKB
3251,2016-06-01,1943,18,RKB
3252,2016-06-01,2380,9,RKB
3253,2016-06-01,12094,3613,RWE
3254,2016-06-01,1802,85,RWE
3255,2016-06-01,5566,73,RWE
3256,2016-06-01,15024,4019,RJE
3257,2016-06-01,415,0,RJE
3258,2016-06-01,4834,50,RJE
3259,2016-06-01,5775,1030,RBK
3260,2016-06-01,4297,18,RBK
3261,2016-06-01,3727,0,ATQ02
3262,2016-06-01,7693,1907,RWG
3263,2016-06-01,4169,67,RWG
3264,2016-06-01,5578,917,RGR
3265,2016-06-01,3886,32,NLO20
3266,2016-06-01,10212,2447,RWP
3267,2016-06-01,5726,0,RWP
3268,2016-06-01,637,0,R1A
3269,2016-06-01,4542,873,RLQ
3270,2016-06-01,3129,0,RLQ
3271,2016-06-01,7032,1701,REM
3272,2016-06-01,6581,0,REM
3273,2016-06-01,4665,273,RCF
3274,2016-06-01,4780,200,RBS
3275,2016-06-01,7039,314,RFF
3276,2016-06-01,7555,1417,RXL
3277,2016-06-01,9178,7,RXL
3278,2016-06-01,9387,1377,RMC
3279,2016-06-01,11165,1047,RAE
3280,2016-06-01,1088,0,NNF09
3281,2016-06-01,8033,20,RY2
3282,2016-06-01,12781,630,RWY
3283,2016-06-01,3554,5,NTP08
3284,2016-06-01,12214,1586,RW3
3285,2016-06-01,3525,6,RW3
3286,2016-06-01,9759,16,RW3
3287,2016-06-01,7035,463,RLN
3288,2016-06-01,2350,6,RLN
3289,2016-06-01,2455,1,RLN
3290,2016-06-01,5942,820,RJR
3291,2016-06-01,676,11,RJR
3292,2016-06-01,10957,1073,RXP
3293,2016-06-01,12761,0,RXP
3294,2016-06-01,1475,20,RNN
3295,2016-06-01,11424,1108,RP5
3296,2016-06-01,2937,0,RP5
3297,2016-06-01,3982,517,RJN
3298,2016-06-01,352,0,RJN
3299,2016-06-01,9464,1941,RXR
3300,2016-06-01,6073,317,RXR
3301,2016-06-01,398,0,NNF28
3302,2016-06-01,7192,323,RR7
3303,2016-06-01,2252,0,RR7
3304,2016-06-01,4103,198,RCD
3305,2016-06-01,884,0,RCD
3306,2016-06-01,11197,1769,RWA
3307,2016-06-01,1349,4,RWA
3308,2016-06-01,1910,2,RV9
3309,2016-06-01,7573,885,RXN
3310,2016-06-01,3191,10,RXN
3311,2016-06-01,2755,0,Y01231
3312,2016-06-01,17545,2507,RR8
3313,2016-06-01,2114,0,RR8
3314,2016-06-01,3378,0,Y02875
3315,2016-06-01,2148,0,RY1
3316,2016-06-01,1020,9,REP
3317,2016-06-01,2848,0,Y01069
3318,2016-06-01,5380,933,RBT
3319,2016-06-01,2067,0,RBT
3320,2016-06-01,20267,3029,RXF
3321,2016-06-01,7849,705,RNL
3322,2016-06-01,6005,541,RVW
3323,2016-06-01,1687,1,RVW
3324,2016-06-01,1695,0,RTV
3325,2016-06-01,5822,32,NLO01
3326,2016-06-01,11316,843,RJL
3327,2016-06-01,1739,3,RJL
3328,2016-06-01,14184,741,RTF
3329,2016-06-01,2099,4,RTF
3330,2016-06-01,22114,3921,RW6
3331,2016-06-01,4082,60,RW6
3332,2016-06-01,4827,0,RT2
3333,2016-06-01,7558,1576,RQ6
3334,2016-06-01,1933,1,RQ6
3335,2016-06-01,9831,0,RQ6
3336,2016-06-01,8413,503,RM3
3337,2016-06-01,4658,125,RCU
3338,2016-06-01,9146,2400,RHQ
3339,2016-06-01,1184,0,RHQ
3340,2016-06-01,7176,0,RHQ
3341,2016-06-01,10875,815,RTR
3342,2016-06-01,5552,0,RTR
3343,2016-06-01,5243,391,RE9
3344,2016-06-01,768,0,RE9
3345,2016-06-01,6225,1020,RVY
3346,2016-06-01,5056,4,RVY
3347,2016-06-01,8701,2346,RBN
3348,2016-06-01,5378,14,RBN
3349,2016-06-01,7963,1177,RWJ
3350,2016-06-01,7182,967,RMP
3351,2016-06-01,9860,536,RTD
3352,2016-06-01,1736,26,RTD
3353,2016-06-01,4012,0,RTD
3354,2016-06-01,6538,530,RFR
3355,2016-06-01,8153,1908,RM2
3356,2016-06-01,7949,767,RTX
3357,2016-06-01,1770,43,RTX
3358,2016-06-01,6726,658,RWW
3359,2016-06-01,3514,6,RWW
3360,2016-06-01,5629,33,RY7
3361,2016-06-01,8088,1286,RBL
3362,2016-06-01,2322,0,RBL
3363,2016-06-01,1981,0,AJN
3364,2016-06-01,7386,453,RRF
3365,2016-06-01,9700,2023,RCB
3366,2016-06-01,6391,40,RCB
3367,2016-06-01,8212,1025,RTK
3368,2016-06-01,1284,0,RTK
3369,2016-06-01,3386,0,Y02688
3370,2016-06-01,3226,0,NQT10
3371,2016-06-01,5639,0,RWX
3372,2016-06-01,12352,2020,RXH
3373,2016-06-01,1164,0,RXH
3374,2016-06-01,5066,45,NLW
3375,2016-06-01,6941,683,RXQ
3376,2016-06-01,1123,0,RXQ
3377,2016-06-01,3680,62,RXQ
3378,2016-06-01,1931,0,Y02596
3379,2016-06-01,2588,16,Y00058
3380,2016-06-01,1168,0,NLT02
3381,2016-06-01,9454,22,RJ8
3382,2016-06-01,8517,1048,RN7
3383,2016-06-01,3864,308,RBD
3384,2016-06-01,4051,0,RDY
3385,2016-06-01,12832,2535,RVV
3386,2016-06-01,5028,74,RVV
3387,2016-06-01,9240,1550,RXC
3388,2016-06-01,19970,1406,RDU
3389,2016-06-01,6174,22,R1J
3390,2016-06-01,11343,1467,RTE
3391,2016-06-01,6597,934,RN3
3392,2016-06-01,5846,17,RN3
3393,2016-06-01,9135,1527,RN5
3394,2016-06-01,803,0,RN5
3395,2016-06-01,786,7,NDA57
3396,2016-06-01,3574,760,R1F
3397,2016-06-01,1639,0,R1F
3398,2016-06-01,10364,6,RYY
3399,2016-06-01,3913,0,NR5
3400,2016-06-01,12056,1269,RWF
3401,2016-06-01,2071,0,RWF
3402,2016-06-01,9302,1679,RPA
3403,2016-06-01,7083,1262,RVJ
3404,2016-06-01,4242,634,RBZ
3405,2016-06-01,6594,0,RBZ
3406,2016-06-01,75,0,L83087
3407,2016-06-01,2984,75,RNU
3408,2016-06-01,10937,1501,RTH
3409,2016-06-01,1743,0,RTH
3410,2016-06-01,666,0,NLX02
3411,2016-06-01,8109,1078,RK9
3412,2016-06-01,306,0,RK9
3413,2016-06-01,5757,523,RD3
3414,2016-06-01,9098,2119,RHU
3415,2016-06-01,766,1,RHU
3416,2016-06-01,1903,1,RHU
3417,2016-06-01,861,6,RPC
3418,2016-06-01,8875,476,RHW
3419,2016-06-01,1347,1,RHW
3420,2016-06-01,5981,1044,REF
3421,2016-06-01,1781,23,REF
3422,2016-06-01,8399,587,RH8
3423,2016-06-01,5892,790,RA2
3424,2016-06-01,6032,1288,RD1
3425,2016-06-01,940,11,RD1
3426,2016-06-01,3940,300,RNZ
3427,2016-06-01,361,10,RNZ
3428,2016-06-01,2204,0,Y02666
3429,2016-06-01,7925,86,RH5
3430,2016-06-01,4290,3,NTP11
3431,2016-06-01,2379,20,RW1
3432,2016-06-01,3390,3,NTPAD
3433,2016-06-01,7802,282,RTP
3434,2016-06-01,8959,83,RDR
3435,2016-06-01,5215,327,RBA
3436,2016-06-01,280,0,AAH
3437,2016-06-01,6350,316,RDZ
3438,2016-06-01,1534,0,RDZ
3439,2016-06-01,6350,810,RA9
3440,2016-06-01,3322,0,RA9
3441,2016-06-01,8228,581,RHM
3442,2016-06-01,1675,6,RHM
3443,2016-06-01,8821,1173,RA7
3444,2016-06-01,1967,15,RA7
3445,2016-06-01,11799,515,RYR
3446,2016-06-01,1012,1,RYR
3447,2016-06-01,4584,545,RA3
3448,2016-06-01,2450,17,NDA56
3449,2016-06-01,2134,0,G82071
3450,2016-06-01,3315,7,NDA55
3451,2016-06-01,1666,5,NLX24
3452,2016-06-01,3992,454,RA4
3453,2016-05-01,20827,4492,RF4
3454,2016-05-01,563,0,RF4
3455,2016-05-01,2753,7,RF4
3456,2016-05-01,29397,5366,R1H
3457,2016-05-01,614,14,R1H
3458,2016-05-01,11052,69,R1H
3459,2016-05-01,4542,2,AD913
3460,2016-05-01,19018,23,RYX
3461,2016-05-01,16705,929,RQM
3462,2016-05-01,7763,105,RQM
3463,2016-05-01,6274,697,RJ6
3464,2016-05-01,4315,55,RJ6
3465,2016-05-01,1232,0,Y02696
3466,2016-05-01,2928,0,NX122
3467,2016-05-01,12984,889,RVR
3468,2016-05-01,417,0,RVR
3469,2016-05-01,13263,1815,RJ1
3470,2016-05-01,748,0,RJ1
3471,2016-05-01,3085,0,RJ1
3472,2016-05-01,3753,0,Y03082
3473,2016-05-01,11052,736,RQX
3474,2016-05-01,4849,9,RY9
3475,2016-05-01,9758,2224,RYJ
3476,2016-05-01,3946,34,RYJ
3477,2016-05-01,11194,252,RYJ
3478,2016-05-01,17656,3515,RJZ
3479,2016-05-01,2286,20,RJZ
3480,2016-05-01,5626,284,RJZ
3481,2016-05-01,9241,794,RAX
3482,2016-05-01,917,9,RAX
3483,2016-05-01,18202,3064,RJ2
3484,2016-05-01,5688,209,RJ2
3485,2016-05-01,12786,3145,R1K
3486,2016-05-01,15782,278,R1K
3487,2016-05-01,8908,243,RP6
3488,2016-05-01,5255,49,RAT
3489,2016-05-01,14979,4059,RAP
3490,2016-05-01,739,0,Y02973
3491,2016-05-01,856,4,Y02585
3492,2016-05-01,527,0,AF003
3493,2016-05-01,719,0,AF002
3494,2016-05-01,19574,1733,RAL
3495,2016-05-01,3383,0,RAL
3496,2016-05-01,1906,0,Y03047
3497,2016-05-01,13504,960,RJ7
3498,2016-05-01,1563,2,RJ7
3499,2016-05-01,2689,0,F84747
3500,2016-05-01,5268,1992,RAS
3501,2016-05-01,9003,74,RAS
3502,2016-05-01,3059,0,Y03094
3503,2016-05-01,1031,0,Y02987
3504,2016-05-01,3250,0,E84068
3505,2016-05-01,8540,1205,RKE
3506,2016-05-01,12155,1419,RRV
3507,2016-05-01,10093,0,Y02147
3508,2016-05-01,2431,0,Y03201
3509,2016-05-01,5396,0,NL7
3510,2016-05-01,11812,2089,RDD
3511,2016-05-01,6508,475,RC1
3512,2016-05-01,457,0,RYW
3513,2016-05-01,3323,0,M85813
3514,2016-05-01,5042,212,RQ3
3515,2016-05-01,5604,1112,RJF
3516,2016-05-01,4605,0,RJF
3517,2016-05-01,9829,2229,RGT
3518,2016-05-01,3119,0,RGT
3519,2016-05-01,7158,926,RFS
3520,2016-05-01,2855,2,NQ108
3521,2016-05-01,7359,1081,RDE
3522,2016-05-01,6204,1,Y03571
3523,2016-05-01,4412,0,Y02613
3524,2016-05-01,12110,1631,RTG
3525,2016-05-01,4149,1,RTG
3526,2016-05-01,5071,1,RY8
3527,2016-05-01,1908,0,NNJ
3528,2016-05-01,9162,2104,RWH
3529,2016-05-01,4672,7,RWH
3530,2016-05-01,532,0,"NAX"
3531,2016-05-01,657,1,NQ106
3532,2016-05-01,6320,470,RLT
3533,2016-05-01,2156,0,NTPAL
3534,2016-05-01,1211,0,Y02662
3535,2016-05-01,1922,1,NEH06
3536,2016-05-01,20285,3106,RR1
3537,2016-05-01,3752,62,RR1
3538,2016-05-01,912,0,RY4
3539,2016-05-01,4287,1031,RQQ
3540,2016-05-01,7646,482,RGQ
3541,2016-05-01,496,0,RGQ
3542,2016-05-01,6683,345,RGP
3543,2016-05-01,7571,991,RNQ
3544,2016-05-01,377,0,C82038
3545,2016-05-01,14596,115,RY5
3546,2016-05-01,3934,87,NJS05
3547,2016-05-01,8932,158,RC9
3548,2016-05-01,3666,0,RC9
3549,2016-05-01,313,0,C82009
3550,2016-05-01,642,1,NLO11
3551,2016-05-01,475,1,NLO09
3552,2016-05-01,8025,1758,RQ8
3553,2016-05-01,565,10,RQ8
3554,2016-05-01,7651,676,RD8
3555,2016-05-01,4989,5,RD8
3556,2016-05-01,9941,1227,RM1
3557,2016-05-01,1065,0,RM1
3558,2016-05-01,5224,0,Y02646
3559,2016-05-01,8527,1940,RGN
3560,2016-05-01,784,1,RGN
3561,2016-05-01,9230,1086,RNS
3562,2016-05-01,929,12,RNS
3563,2016-05-01,6014,0,NMH01
3564,2016-05-01,5039,186,NR3
3565,2016-05-01,15682,4338,RX1
3566,2016-05-01,1491,7,RX1
3567,2016-05-01,213,1,RX1
3568,2016-05-01,2972,16,NLO10
3569,2016-05-01,345,0,C82010
3570,2016-05-01,281,0,NLO12
3571,2016-05-01,2237,0,Y02428
3572,2016-05-01,15009,1401,RXK
3573,2016-05-01,2346,50,RXK
3574,2016-05-01,3011,0,RXK
3575,2016-05-01,9247,593,RK5
3576,2016-05-01,3959,46,RK5
3577,2016-05-01,10642,1922,RXW
3578,2016-05-01,2012,0,RXW
3579,2016-05-01,437,0,R1D
3580,2016-05-01,2222,1,R1D
3581,2016-05-01,4028,0,Y02568
3582,2016-05-01,5954,0,Y02615
3583,2016-05-01,5447,263,RJC
3584,2016-05-01,702,0,RJC
3585,2016-05-01,8838,1036,RAJ
3586,2016-05-01,4100,0,Y02961
3587,2016-05-01,8800,627,RNA
3588,2016-05-01,7119,0,RNA
3589,2016-05-01,8693,2350,RQW
3590,2016-05-01,238,0,RQW
3591,2016-05-01,5496,762,RCX
3592,2016-05-01,11800,1922,RL4
3593,2016-05-01,4664,0,RL4
3594,2016-05-01,14646,2414,RWD
3595,2016-05-01,10199,1843,RRK
3596,2016-05-01,12263,3132,RKB
3597,2016-05-01,1855,30,RKB
3598,2016-05-01,2473,5,RKB
3599,2016-05-01,12817,4080,RWE
3600,2016-05-01,1848,57,RWE
3601,2016-05-01,6318,90,RWE
3602,2016-05-01,16008,4424,RJE
3603,2016-05-01,394,0,RJE
3604,2016-05-01,5118,40,RJE
3605,2016-05-01,6251,923,RBK
3606,2016-05-01,4267,10,RBK
3607,2016-05-01,3914,0,ATQ02
3608,2016-05-01,8006,1702,RWG
3609,2016-05-01,4555,67,RWG
3610,2016-05-01,5930,775,RGR
3611,2016-05-01,3582,44,NLO20
3612,2016-05-01,11100,2957,RWP
3613,2016-05-01,5761,0,RWP
3614,2016-05-01,746,0,R1A
3615,2016-05-01,4957,846,RLQ
3616,2016-05-01,3709,0,RLQ
3617,2016-05-01,7096,1790,REM
3618,2016-05-01,6552,0,REM
3619,2016-05-01,5095,386,RCF
3620,2016-05-01,5189,332,RBS
3621,2016-05-01,7393,341,RFF
3622,2016-05-01,7754,1997,RXL
3623,2016-05-01,9878,3,RXL
3624,2016-05-01,10051,1874,RMC
3625,2016-05-01,12286,1211,RAE
3626,2016-05-01,1076,0,NNF09
3627,2016-05-01,8566,40,RY2
3628,2016-05-01,13588,897,RWY
3629,2016-05-01,3884,8,NTP08
3630,2016-05-01,13280,1636,RW3
3631,2016-05-01,3474,8,RW3
3632,2016-05-01,10333,14,RW3
3633,2016-05-01,7643,699,RLN
3634,2016-05-01,2345,9,RLN
3635,2016-05-01,2700,5,RLN
3636,2016-05-01,6232,524,RJR
3637,2016-05-01,726,1,RJR
3638,2016-05-01,11675,1772,RXP
3639,2016-05-01,14340,0,RXP
3640,2016-05-01,1255,30,RNN
3641,2016-05-01,11950,1015,RP5
3642,2016-05-01,2808,0,RP5
3643,2016-05-01,4252,764,RJN
3644,2016-05-01,398,0,RJN
3645,2016-05-01,10033,2195,RXR
3646,2016-05-01,6470,203,RXR
3647,2016-05-01,351,0,NNF28
3648,2016-05-01,7745,332,RR7
3649,2016-05-01,2522,4,RR7
3650,2016-05-01,4304,234,RCD
3651,2016-05-01,876,0,RCD
3652,2016-05-01,11639,1832,RWA
3653,2016-05-01,1363,3,RWA
3654,2016-05-01,1821,1,RV9
3655,2016-05-01,8147,1452,RXN
3656,2016-05-01,3312,6,RXN
3657,2016-05-01,2841,0,Y01231
3658,2016-05-01,18873,2040,RR8
3659,2016-05-01,2307,0,RR8
3660,2016-05-01,3615,0,Y02875
3661,2016-05-01,2402,0,RY1
3662,2016-05-01,1039,21,REP
3663,2016-05-01,3455,0,Y01069
3664,2016-05-01,5879,1130,RBT
3665,2016-05-01,1937,0,RBT
3666,2016-05-01,21016,2804,RXF
3667,2016-05-01,8328,1071,RNL
3668,2016-05-01,6264,525,RVW
3669,2016-05-01,1710,1,RVW
3670,2016-05-01,1877,0,RTV
3671,2016-05-01,6551,32,NLO01
3672,2016-05-01,11708,920,RJL
3673,2016-05-01,1846,1,RJL
3674,2016-05-01,15060,539,RTF
3675,2016-05-01,2130,0,RTF
